186,Marcus Harris,299,3,879720962
186,Marcus Harris,596,4,879024459
186,Marcus Harris,95,3,879024535
186,Marcus Harris,243,2,879024099
186,Marcus Harris,1016,5,879023643
186,Marcus Harris,79,5,879023460
186,Marcus Harris,306,4,891717690
186,Marcus Harris,106,2,879023242
186,Marcus Harris,829,4,891719775
186,Marcus Harris,934,3,879023968
186,Marcus Harris,1399,2,891718530
186,Marcus Harris,754,2,891717690
186,Marcus Harris,595,3,879023390
186,Marcus Harris,121,2,879023074
186,Marcus Harris,568,4,879024014
186,Marcus Harris,303,3,891717938
186,Marcus Harris,332,4,891719775
186,Marcus Harris,540,4,879024014
186,Marcus Harris,1046,3,879023751
186,Marcus Harris,98,5,891719859
186,Marcus Harris,56,3,879023460
186,Marcus Harris,880,3,891718700
186,Marcus Harris,203,5,879023529
186,Marcus Harris,1336,3,879024346
186,Marcus Harris,1083,1,879023599
186,Marcus Harris,291,4,879023073
186,Marcus Harris,356,5,879023663
186,Marcus Harris,684,4,879023599
186,Marcus Harris,38,5,879023723
186,Marcus Harris,477,4,891719775
186,Marcus Harris,258,1,879720880
186,Marcus Harris,298,3,879023073
186,Marcus Harris,820,2,879024345
186,Marcus Harris,1033,3,879024212
186,Marcus Harris,887,4,891717761
186,Marcus Harris,330,4,891718038
186,Marcus Harris,689,4,889817888
186,Marcus Harris,159,5,879023723
186,Marcus Harris,12,1,879023460
186,Marcus Harris,55,4,879023556
186,Marcus Harris,294,3,879024099
186,Marcus Harris,1213,3,879023882
186,Marcus Harris,1042,5,879023632
186,Marcus Harris,177,4,891719775
186,Marcus Harris,1385,2,879023968
186,Marcus Harris,331,3,889817888
186,Marcus Harris,77,5,879023694
186,Marcus Harris,405,3,879023677
186,Marcus Harris,147,4,891719774
186,Marcus Harris,295,2,879023390
186,Marcus Harris,269,1,889818094
22,Robert Poulin,377,1,878887116
22,Robert Poulin,376,3,878887112
22,Robert Poulin,128,5,878887983
22,Robert Poulin,80,4,878887227
22,Robert Poulin,241,3,878888025
22,Robert Poulin,258,5,878886261
22,Robert Poulin,510,5,878887765
22,Robert Poulin,79,4,878887765
22,Robert Poulin,791,1,878887227
22,Robert Poulin,511,4,878887983
22,Robert Poulin,227,4,878888067
22,Robert Poulin,433,3,878886479
22,Robert Poulin,173,5,878886368
22,Robert Poulin,687,1,878887476
22,Robert Poulin,456,1,878887413
22,Robert Poulin,399,4,878887157
22,Robert Poulin,186,5,878886368
22,Robert Poulin,96,5,878887680
22,Robert Poulin,294,1,878886262
22,Robert Poulin,780,1,878887377
22,Robert Poulin,29,1,878888228
22,Robert Poulin,117,4,878887869
22,Robert Poulin,683,1,878886307
22,Robert Poulin,403,5,878887810
22,Robert Poulin,999,4,878886902
22,Robert Poulin,502,4,878886647
22,Robert Poulin,435,5,878886682
22,Robert Poulin,121,3,878887925
22,Robert Poulin,176,5,878887765
22,Robert Poulin,222,4,878887925
22,Robert Poulin,550,5,878888184
22,Robert Poulin,948,1,878887553
22,Robert Poulin,393,4,878886989
22,Robert Poulin,110,1,878887157
22,Robert Poulin,648,4,878886647
22,Robert Poulin,118,4,878887983
22,Robert Poulin,692,4,878886480
22,Robert Poulin,386,3,878887347
22,Robert Poulin,226,4,878888145
22,Robert Poulin,238,5,878886423
22,Robert Poulin,554,1,878888066
22,Robert Poulin,407,3,878886845
22,Robert Poulin,878,1,878887598
22,Robert Poulin,455,5,878886479
22,Robert Poulin,358,5,878887443
22,Robert Poulin,208,5,878886607
22,Robert Poulin,172,4,878887680
22,Robert Poulin,230,4,878888026
22,Robert Poulin,997,1,878887377
22,Robert Poulin,1001,1,878886647
22,Robert Poulin,153,5,878886423
22,Robert Poulin,154,4,878886423
22,Robert Poulin,194,5,878886607
22,Robert Poulin,195,4,878887810
22,Robert Poulin,411,1,878887277
22,Robert Poulin,168,5,878886517
22,Robert Poulin,204,5,878886607
22,Robert Poulin,871,3,878886750
22,Robert Poulin,651,4,878887810
22,Robert Poulin,665,1,878888145
22,Robert Poulin,187,5,878887680
22,Robert Poulin,53,3,878888107
22,Robert Poulin,515,5,878887869
22,Robert Poulin,85,5,878886989
22,Robert Poulin,996,1,878887158
22,Robert Poulin,451,4,878887062
22,Robert Poulin,840,4,878888184
22,Robert Poulin,932,1,878887277
22,Robert Poulin,167,3,878887023
22,Robert Poulin,862,1,878886845
22,Robert Poulin,105,1,878887347
22,Robert Poulin,431,4,878888026
22,Robert Poulin,231,2,878887983
22,Robert Poulin,367,1,878886571
22,Robert Poulin,449,1,878888145
22,Robert Poulin,202,5,878886480
22,Robert Poulin,216,4,878886682
22,Robert Poulin,988,1,878887116
22,Robert Poulin,184,5,878887869
22,Robert Poulin,1003,1,878887277
22,Robert Poulin,211,3,878886518
22,Robert Poulin,94,3,878887277
22,Robert Poulin,175,4,878886682
22,Robert Poulin,636,3,878888106
22,Robert Poulin,24,5,878888026
22,Robert Poulin,684,3,878887983
22,Robert Poulin,229,2,878887925
22,Robert Poulin,546,3,878888107
22,Robert Poulin,163,1,878886845
22,Robert Poulin,109,4,878886710
22,Robert Poulin,523,5,878886845
22,Robert Poulin,21,4,878886750
22,Robert Poulin,1002,1,878887186
22,Robert Poulin,201,4,878886449
22,Robert Poulin,568,4,878887810
22,Robert Poulin,181,5,878887765
22,Robert Poulin,17,4,878886682
22,Robert Poulin,1000,3,878886333
22,Robert Poulin,566,3,878888145
22,Robert Poulin,144,5,878887680
22,Robert Poulin,2,2,878887925
22,Robert Poulin,161,4,878887925
22,Robert Poulin,688,1,878886307
22,Robert Poulin,712,4,878887186
22,Robert Poulin,384,3,878887413
22,Robert Poulin,290,5,878886607
22,Robert Poulin,430,4,878886607
22,Robert Poulin,210,3,878886479
22,Robert Poulin,89,5,878887680
22,Robert Poulin,228,4,878887810
22,Robert Poulin,732,4,878886710
22,Robert Poulin,4,5,878886571
22,Robert Poulin,127,5,878887869
22,Robert Poulin,926,1,878887062
22,Robert Poulin,62,4,878887925
22,Robert Poulin,250,5,878888251
22,Robert Poulin,405,1,878888067
22,Robert Poulin,50,5,878887765
22,Robert Poulin,209,4,878886518
22,Robert Poulin,526,4,878888026
22,Robert Poulin,174,5,878887765
22,Robert Poulin,998,1,878886571
22,Robert Poulin,731,3,878887116
22,Robert Poulin,385,4,878887869
22,Robert Poulin,265,3,878888066
22,Robert Poulin,233,3,878888066
22,Robert Poulin,792,4,878886647
22,Robert Poulin,68,4,878887925
244,Laura Krulik,51,2,880606923
244,Laura Krulik,815,4,880605185
244,Laura Krulik,756,2,880605157
244,Laura Krulik,673,3,880606667
244,Laura Krulik,186,3,880605697
244,Laura Krulik,265,4,880606634
244,Laura Krulik,17,2,880607205
244,Laura Krulik,381,4,880604077
244,Laura Krulik,707,4,880606243
244,Laura Krulik,550,1,880602264
244,Laura Krulik,183,4,880606043
244,Laura Krulik,310,3,880601905
244,Laura Krulik,172,4,880605665
244,Laura Krulik,790,4,880608037
244,Laura Krulik,53,3,880607489
244,Laura Krulik,154,5,880606385
244,Laura Krulik,662,3,880606533
244,Laura Krulik,148,2,880605071
244,Laura Krulik,409,4,880605294
244,Laura Krulik,89,5,880602210
244,Laura Krulik,380,4,880608133
244,Laura Krulik,167,3,880607853
244,Laura Krulik,652,5,880606533
244,Laura Krulik,155,3,880608599
244,Laura Krulik,7,4,880602558
244,Laura Krulik,216,4,880605869
244,Laura Krulik,31,4,880603484
244,Laura Krulik,220,2,880605264
244,Laura Krulik,238,5,880606118
244,Laura Krulik,676,4,880604858
244,Laura Krulik,100,4,880604252
244,Laura Krulik,97,2,880605514
244,Laura Krulik,743,5,880602170
244,Laura Krulik,369,4,880605294
244,Laura Krulik,237,5,880602334
244,Laura Krulik,95,4,880606418
244,Laura Krulik,509,5,880606017
244,Laura Krulik,157,4,880604119
244,Laura Krulik,278,3,880605294
244,Laura Krulik,428,4,880606155
244,Laura Krulik,13,4,880604379
244,Laura Krulik,596,4,880604735
244,Laura Krulik,1225,2,880606818
244,Laura Krulik,712,3,880607925
244,Laura Krulik,101,5,880603288
244,Laura Krulik,1017,4,880604583
244,Laura Krulik,324,4,880601905
244,Laura Krulik,179,5,880603833
244,Laura Krulik,226,1,880602264
244,Laura Krulik,1178,3,880608134
244,Laura Krulik,54,2,880607335
244,Laura Krulik,747,4,880606760
244,Laura Krulik,208,5,880606300
244,Laura Krulik,1098,5,880605578
244,Laura Krulik,818,2,880605010
244,Laura Krulik,90,4,880607684
244,Laura Krulik,762,3,880604616
244,Laura Krulik,232,4,880608670
244,Laura Krulik,20,4,880604758
244,Laura Krulik,764,5,880605158
244,Laura Krulik,22,4,880605665
244,Laura Krulik,287,3,880604326
244,Laura Krulik,122,4,880602804
244,Laura Krulik,62,2,880607269
244,Laura Krulik,508,4,880604276
244,Laura Krulik,240,3,880604858
244,Laura Krulik,411,4,880604798
244,Laura Krulik,180,4,880605920
244,Laura Krulik,191,5,880605766
244,Laura Krulik,1045,5,880602132
244,Laura Krulik,168,5,880606118
244,Laura Krulik,953,4,880607335
244,Laura Krulik,164,3,880607154
244,Laura Krulik,258,5,880601905
244,Laura Krulik,1107,2,880608699
244,Laura Krulik,294,4,880601905
244,Laura Krulik,204,4,880605812
244,Laura Krulik,1039,4,880607570
244,Laura Krulik,196,5,880605416
244,Laura Krulik,1074,4,880607904
244,Laura Krulik,181,4,880604302
244,Laura Krulik,886,5,880601905
244,Laura Krulik,475,4,880603582
244,Laura Krulik,117,2,880604698
244,Laura Krulik,217,5,880606698
244,Laura Krulik,723,3,880607154
244,Laura Krulik,135,4,880606442
244,Laura Krulik,290,3,880604616
244,Laura Krulik,72,4,880607365
244,Laura Krulik,209,4,880605485
244,Laura Krulik,554,3,880608733
244,Laura Krulik,631,4,880606760
244,Laura Krulik,69,4,880603645
244,Laura Krulik,367,1,880603442
244,Laura Krulik,724,4,880605638
244,Laura Krulik,1047,2,880605264
244,Laura Krulik,950,1,880606274
244,Laura Krulik,365,2,880608599
244,Laura Krulik,955,4,880606593
244,Laura Krulik,151,5,880604326
244,Laura Krulik,559,4,880607154
244,Laura Krulik,926,2,880609193
244,Laura Krulik,1048,4,880606567
244,Laura Krulik,161,4,880607990
244,Laura Krulik,1054,3,880609089
244,Laura Krulik,255,2,880604077
244,Laura Krulik,456,3,880605333
244,Laura Krulik,584,5,880606634
244,Laura Krulik,738,4,880607489
244,Laura Krulik,77,4,880603512
244,Laura Krulik,42,5,880602058
244,Laura Krulik,866,5,880605131
244,Laura Krulik,52,4,880606476
244,Laura Krulik,685,2,880604642
244,Laura Krulik,1209,3,880608315
244,Laura Krulik,301,2,880601905
244,Laura Krulik,145,3,880608842
244,Laura Krulik,566,4,880607489
244,Laura Krulik,40,2,880608016
244,Laura Krulik,739,3,880604004
244,Laura Krulik,628,4,880604346
244,Laura Krulik,856,5,880602002
244,Laura Krulik,959,4,880607684
244,Laura Krulik,471,1,880606874
244,Laura Krulik,410,4,880606593
244,Laura Krulik,451,4,880608112
244,Laura Krulik,32,2,880605514
244,Laura Krulik,92,4,880602478
244,Laura Krulik,86,4,880605896
244,Laura Krulik,581,4,880607903
244,Laura Krulik,66,4,880607683
244,Laura Krulik,200,5,880606698
244,Laura Krulik,111,4,880604550
244,Laura Krulik,537,5,880602593
244,Laura Krulik,281,3,880605010
244,Laura Krulik,833,3,880607878
244,Laura Krulik,553,5,880606215
244,Laura Krulik,946,4,880607545
244,Laura Krulik,721,5,880602031
244,Laura Krulik,660,4,880603881
244,Laura Krulik,780,4,880602843
244,Laura Krulik,215,4,880603242
244,Laura Krulik,732,1,880604148
244,Laura Krulik,521,4,880606385
244,Laura Krulik,941,4,880603618
244,Laura Krulik,1079,2,880605333
244,Laura Krulik,105,2,880605333
244,Laura Krulik,746,3,880606180
244,Laura Krulik,173,4,880605458
244,Laura Krulik,458,3,880604405
244,Laura Krulik,1132,4,880605132
244,Laura Krulik,162,4,880606993
244,Laura Krulik,655,5,880605766
244,Laura Krulik,246,5,880604302
244,Laura Krulik,64,5,880605638
244,Laura Krulik,174,3,880605896
244,Laura Krulik,318,5,880603082
244,Laura Krulik,754,4,880603960
244,Laura Krulik,156,4,880602517
244,Laura Krulik,268,5,880601904
244,Laura Krulik,3,5,880602451
244,Laura Krulik,1057,4,880608992
244,Laura Krulik,401,3,880607424
244,Laura Krulik,716,3,880607641
244,Laura Krulik,1168,4,880608788
244,Laura Krulik,468,1,880606947
244,Laura Krulik,772,4,880601937
244,Laura Krulik,50,5,880604379
244,Laura Krulik,357,5,880605553
244,Laura Krulik,82,3,880606667
244,Laura Krulik,197,4,880605838
244,Laura Krulik,527,5,880606155
244,Laura Krulik,393,3,880607365
244,Laura Krulik,169,5,880606274
244,Laura Krulik,763,4,880604830
244,Laura Krulik,222,2,880604379
244,Laura Krulik,317,5,880602083
244,Laura Krulik,629,4,880606442
244,Laura Krulik,697,4,880607335
244,Laura Krulik,71,4,880606874
244,Laura Krulik,1109,4,880607116
244,Laura Krulik,949,4,880606874
244,Laura Krulik,235,1,880604910
244,Laura Krulik,1188,4,880608864
244,Laura Krulik,80,3,880607489
244,Laura Krulik,433,5,880603683
244,Laura Krulik,68,5,880602170
244,Laura Krulik,70,4,880604077
244,Laura Krulik,241,4,880602893
244,Laura Krulik,126,4,880604302
244,Laura Krulik,26,5,880606274
244,Laura Krulik,1,4,880604405
244,Laura Krulik,1136,3,880608162
244,Laura Krulik,158,3,880608904
244,Laura Krulik,871,3,880605010
244,Laura Krulik,1119,5,880606993
244,Laura Krulik,1095,2,880605333
244,Laura Krulik,609,3,880607154
244,Laura Krulik,710,3,880607034
244,Laura Krulik,144,1,880602264
244,Laura Krulik,9,5,880604179
244,Laura Krulik,109,4,880604798
244,Laura Krulik,1118,4,880608087
244,Laura Krulik,118,2,880604981
244,Laura Krulik,1041,4,880608788
244,Laura Krulik,708,4,880607231
244,Laura Krulik,1053,2,880606993
244,Laura Krulik,1150,4,880604195
244,Laura Krulik,153,4,880606069
244,Laura Krulik,114,4,880603219
244,Laura Krulik,214,5,880603219
244,Laura Krulik,1467,5,880605553
244,Laura Krulik,249,4,880604930
244,Laura Krulik,234,3,880606593
244,Laura Krulik,845,3,880606634
244,Laura Krulik,1028,3,880604830
244,Laura Krulik,58,3,880605438
244,Laura Krulik,171,5,880606385
244,Laura Krulik,651,4,880606069
244,Laura Krulik,276,5,880604234
244,Laura Krulik,528,3,880606533
244,Laura Krulik,28,4,880606300
244,Laura Krulik,744,3,880606923
244,Laura Krulik,65,4,880605766
244,Laura Krulik,291,2,880604379
244,Laura Krulik,924,4,880604550
244,Laura Krulik,1428,4,880603411
244,Laura Krulik,188,4,880605869
244,Laura Krulik,193,4,880605638
244,Laura Krulik,1012,2,880604670
244,Laura Krulik,56,5,880602440
244,Laura Krulik,383,3,880608957
244,Laura Krulik,88,4,880607684
244,Laura Krulik,735,5,880605697
244,Laura Krulik,121,1,880604583
244,Laura Krulik,455,2,880604503
244,Laura Krulik,67,4,880608820
244,Laura Krulik,650,3,880607231
166,Nancy Holder,346,1,886397596
166,Nancy Holder,328,5,886397722
166,Nancy Holder,322,5,886397723
166,Nancy Holder,288,3,886397510
166,Nancy Holder,258,4,886397562
166,Nancy Holder,343,4,886397882
166,Nancy Holder,300,5,886397723
166,Nancy Holder,894,4,886397905
166,Nancy Holder,323,5,886397722
166,Nancy Holder,748,2,886397751
166,Nancy Holder,751,4,886397665
166,Nancy Holder,984,5,886397802
166,Nancy Holder,294,3,886397596
166,Nancy Holder,286,1,886397562
166,Nancy Holder,243,3,886397827
166,Nancy Holder,347,5,886397562
166,Nancy Holder,313,5,886397478
166,Nancy Holder,688,3,886397855
166,Nancy Holder,315,3,886397478
166,Nancy Holder,687,1,886397777
298,Loren Aucoin,474,4,884182806
298,Loren Aucoin,317,4,884182806
298,Loren Aucoin,281,3,884183336
298,Loren Aucoin,486,3,884183063
298,Loren Aucoin,181,4,884125629
298,Loren Aucoin,625,4,884183406
298,Loren Aucoin,1346,3,884126061
298,Loren Aucoin,252,4,884183833
298,Loren Aucoin,152,3,884183336
298,Loren Aucoin,91,2,884182932
298,Loren Aucoin,8,5,884182748
298,Loren Aucoin,842,4,884127249
298,Loren Aucoin,477,4,884126202
298,Loren Aucoin,261,4,884126805
298,Loren Aucoin,432,4,884183307
298,Loren Aucoin,151,3,884183952
298,Loren Aucoin,98,4,884127720
298,Loren Aucoin,418,4,884183406
298,Loren Aucoin,465,4,884182806
298,Loren Aucoin,1142,4,884183572
298,Loren Aucoin,660,3,884182838
298,Loren Aucoin,652,3,884183099
298,Loren Aucoin,172,4,884124993
298,Loren Aucoin,498,5,884182573
298,Loren Aucoin,144,4,884182838
298,Loren Aucoin,195,4,884183277
298,Loren Aucoin,496,5,884127603
298,Loren Aucoin,237,5,884126240
298,Loren Aucoin,200,3,884183063
298,Loren Aucoin,473,3,884183952
298,Loren Aucoin,286,4,884124929
298,Loren Aucoin,502,5,884183406
298,Loren Aucoin,311,3,884126552
298,Loren Aucoin,651,5,884183063
298,Loren Aucoin,993,4,884125629
298,Loren Aucoin,69,4,884125058
298,Loren Aucoin,71,5,884183016
298,Loren Aucoin,197,4,884183236
298,Loren Aucoin,213,3,884183130
298,Loren Aucoin,28,4,884182725
298,Loren Aucoin,507,4,884182657
298,Loren Aucoin,274,3,884183640
298,Loren Aucoin,202,3,884182867
298,Loren Aucoin,185,3,884182774
298,Loren Aucoin,503,4,884183237
298,Loren Aucoin,178,5,884127369
298,Loren Aucoin,203,3,884182966
298,Loren Aucoin,596,3,884126288
298,Loren Aucoin,99,3,884127249
298,Loren Aucoin,511,4,884127690
298,Loren Aucoin,471,4,884125847
298,Loren Aucoin,183,3,884182600
298,Loren Aucoin,864,3,884183912
298,Loren Aucoin,483,5,884125441
298,Loren Aucoin,705,4,884182148
298,Loren Aucoin,527,5,884182725
298,Loren Aucoin,194,5,884127249
298,Loren Aucoin,294,3,884184024
298,Loren Aucoin,58,4,884182725
298,Loren Aucoin,430,5,884182657
298,Loren Aucoin,134,5,884182966
298,Loren Aucoin,23,4,884183236
298,Loren Aucoin,318,5,884182657
298,Loren Aucoin,1,5,884126061
298,Loren Aucoin,79,5,884182685
298,Loren Aucoin,257,4,884126240
298,Loren Aucoin,133,3,884125093
298,Loren Aucoin,118,4,884183016
298,Loren Aucoin,97,4,884183063
298,Loren Aucoin,514,4,884182989
298,Loren Aucoin,588,4,884125022
298,Loren Aucoin,530,5,884182600
298,Loren Aucoin,603,5,884125093
298,Loren Aucoin,127,5,884125847
298,Loren Aucoin,186,4,884183256
298,Loren Aucoin,435,5,884182573
298,Loren Aucoin,951,4,884183130
298,Loren Aucoin,22,4,884182965
298,Loren Aucoin,866,3,884183930
298,Loren Aucoin,205,5,884181969
298,Loren Aucoin,393,4,884183099
298,Loren Aucoin,143,5,884182966
298,Loren Aucoin,168,5,884182933
298,Loren Aucoin,946,3,884182868
298,Loren Aucoin,604,5,884127720
298,Loren Aucoin,153,3,884127369
298,Loren Aucoin,484,4,884182627
298,Loren Aucoin,211,5,884125093
298,Loren Aucoin,423,5,884183063
298,Loren Aucoin,208,5,884182867
298,Loren Aucoin,523,4,884182774
298,Loren Aucoin,88,5,884183236
298,Loren Aucoin,196,4,884182891
298,Loren Aucoin,284,4,884126240
298,Loren Aucoin,504,3,884127249
298,Loren Aucoin,193,5,884182867
298,Loren Aucoin,265,4,884127720
298,Loren Aucoin,215,5,884182685
298,Loren Aucoin,276,2,884183833
298,Loren Aucoin,419,5,884182774
298,Loren Aucoin,820,4,884183897
298,Loren Aucoin,132,5,884182966
298,Loren Aucoin,479,5,884182685
298,Loren Aucoin,210,5,884182891
298,Loren Aucoin,333,5,884126600
298,Loren Aucoin,526,5,884182573
298,Loren Aucoin,199,4,884127690
298,Loren Aucoin,174,5,884125022
298,Loren Aucoin,50,5,884125578
298,Loren Aucoin,121,4,884126202
298,Loren Aucoin,427,5,884127369
298,Loren Aucoin,546,3,884184098
298,Loren Aucoin,845,3,884183773
298,Loren Aucoin,125,3,884125912
298,Loren Aucoin,549,4,884183307
298,Loren Aucoin,204,4,884182148
298,Loren Aucoin,9,4,884126202
298,Loren Aucoin,357,5,884181969
298,Loren Aucoin,187,5,884183063
298,Loren Aucoin,356,3,884182627
298,Loren Aucoin,742,3,884125553
298,Loren Aucoin,275,3,884125672
298,Loren Aucoin,485,3,884124993
298,Loren Aucoin,402,3,884183063
298,Loren Aucoin,282,4,884125629
298,Loren Aucoin,679,3,884183099
298,Loren Aucoin,482,5,884182657
115,Dominick Jenkins,265,2,881171488
115,Dominick Jenkins,20,3,881171009
115,Dominick Jenkins,1067,4,881171009
115,Dominick Jenkins,8,5,881171982
115,Dominick Jenkins,127,5,881171760
115,Dominick Jenkins,92,4,881172049
115,Dominick Jenkins,228,4,881171488
115,Dominick Jenkins,234,5,881171982
115,Dominick Jenkins,11,4,881171348
115,Dominick Jenkins,762,4,881170508
115,Dominick Jenkins,69,1,881171825
115,Dominick Jenkins,530,5,881172117
115,Dominick Jenkins,462,4,881171273
115,Dominick Jenkins,172,4,881171273
115,Dominick Jenkins,466,5,881171558
115,Dominick Jenkins,511,5,881172117
115,Dominick Jenkins,642,5,881171693
115,Dominick Jenkins,763,2,881170725
115,Dominick Jenkins,32,5,881171348
115,Dominick Jenkins,443,4,881171622
115,Dominick Jenkins,543,2,881172303
115,Dominick Jenkins,82,4,881172117
115,Dominick Jenkins,475,5,881170252
115,Dominick Jenkins,89,5,881172049
115,Dominick Jenkins,310,3,881169559
115,Dominick Jenkins,12,5,881171982
115,Dominick Jenkins,470,2,881171694
115,Dominick Jenkins,471,2,881170791
115,Dominick Jenkins,187,5,881171203
115,Dominick Jenkins,969,1,881172183
115,Dominick Jenkins,496,1,881171203
115,Dominick Jenkins,93,3,881170332
115,Dominick Jenkins,1008,5,881171982
115,Dominick Jenkins,181,4,881172049
115,Dominick Jenkins,1073,5,881171488
115,Dominick Jenkins,952,5,881170998
115,Dominick Jenkins,9,5,881171982
115,Dominick Jenkins,431,4,881171558
115,Dominick Jenkins,50,5,881172049
115,Dominick Jenkins,178,5,881172246
115,Dominick Jenkins,77,2,881171623
115,Dominick Jenkins,269,3,881169559
115,Dominick Jenkins,22,3,881171273
115,Dominick Jenkins,237,2,881171075
115,Dominick Jenkins,596,1,881170663
115,Dominick Jenkins,7,5,881171982
115,Dominick Jenkins,121,3,881170065
115,Dominick Jenkins,183,5,881171488
115,Dominick Jenkins,4,4,881172117
115,Dominick Jenkins,357,5,881171982
115,Dominick Jenkins,33,4,881171693
115,Dominick Jenkins,922,3,881170252
115,Dominick Jenkins,96,3,881172117
115,Dominick Jenkins,56,5,881171409
115,Dominick Jenkins,273,4,881169984
115,Dominick Jenkins,177,5,881172117
115,Dominick Jenkins,23,5,881171348
115,Dominick Jenkins,174,5,881171137
115,Dominick Jenkins,673,3,881171558
115,Dominick Jenkins,98,3,881171409
115,Dominick Jenkins,847,4,881170844
115,Dominick Jenkins,657,3,881171488
115,Dominick Jenkins,13,5,881171983
115,Dominick Jenkins,240,5,881171982
115,Dominick Jenkins,124,5,881170332
115,Dominick Jenkins,137,5,881169776
115,Dominick Jenkins,654,5,881171409
115,Dominick Jenkins,479,5,881171825
115,Dominick Jenkins,176,5,881171203
115,Dominick Jenkins,317,5,881171137
115,Dominick Jenkins,980,4,881169984
115,Dominick Jenkins,229,3,881171693
115,Dominick Jenkins,279,3,881170725
115,Dominick Jenkins,282,4,881171009
115,Dominick Jenkins,48,5,881171203
115,Dominick Jenkins,284,2,881170902
115,Dominick Jenkins,741,3,881170065
115,Dominick Jenkins,684,3,881171489
115,Dominick Jenkins,772,4,881171273
115,Dominick Jenkins,79,4,881171273
115,Dominick Jenkins,644,3,881172183
115,Dominick Jenkins,185,5,881171409
115,Dominick Jenkins,192,5,881171137
115,Dominick Jenkins,218,3,881171623
115,Dominick Jenkins,302,4,881169559
115,Dominick Jenkins,628,5,881169883
115,Dominick Jenkins,83,3,881172183
115,Dominick Jenkins,100,5,881171982
115,Dominick Jenkins,696,4,881169984
115,Dominick Jenkins,117,4,881171009
115,Dominick Jenkins,558,5,881171203
115,Dominick Jenkins,508,5,881170438
253,Steve Beaudreault,465,5,891628467
253,Steve Beaudreault,259,2,891628883
253,Steve Beaudreault,97,4,891628501
253,Steve Beaudreault,746,3,891628630
253,Steve Beaudreault,510,5,891628416
253,Steve Beaudreault,216,4,891628252
253,Steve Beaudreault,50,4,891628518
253,Steve Beaudreault,183,5,891628341
253,Steve Beaudreault,203,4,891628651
253,Steve Beaudreault,747,3,891628501
253,Steve Beaudreault,483,5,891628122
253,Steve Beaudreault,210,4,891628598
253,Steve Beaudreault,198,5,891628392
253,Steve Beaudreault,568,4,891628295
253,Steve Beaudreault,294,4,891627829
253,Steve Beaudreault,566,4,891628578
253,Steve Beaudreault,237,4,891628002
253,Steve Beaudreault,188,4,891628416
253,Steve Beaudreault,127,5,891628060
253,Steve Beaudreault,647,3,891628229
